,hour,longitude,latitude,value,h3_8,h3_,h3_10,h3_11,h3_12,h3_9,passengername,phone
9960,22,116.5128,39.967,9,8831aa54b9fffff,,8a31aa549497fff,8b31aa549490fff,8c31aa5494905ff,8931aa5494bffff,Passenger_9960,13800009960
9961,22,117.1369,40.1425,9,8831aaadb7fffff,,8a31aaadb6dffff,8b31aaadb6ddfff,8c31aaadb6dd7ff,8931aaadb6fffff,Passenger_9961,13800009961
9962,22,116.4839,39.8963,18,8831aa471bfffff,,8a31aa471b5ffff,8b31aa471b58fff,8c31aa471b583ff,8931aa471b7ffff,Passenger_9962,13800009962
9963,22,116.3004,39.8639,8,8831aa4337fffff,,8a31aa415d27fff,8b31aa415d20fff,8c31aa415d209ff,8931aa415d3ffff,Passenger_9963,13800009963
9964,22,116.7845,40.4075,4,8831aa8527fffff,,8a31aa852607fff,8b31aa852606fff,8c31aa8526067ff,8931aa85263ffff,Passenger_9964,13800009964
9965,22,116.297,39.8378,30,8831aa4101fffff,,8a31aa4100cffff,8b31aa4100cefff,8c31aa4100ca9ff,8931aa4100fffff,Passenger_9965,13800009965
9966,22,116.3583,39.9825,94,8831aa509dfffff,,8a31aa509d67fff,8b31aa509d60fff,8c31aa509d607ff,8931aa509d7ffff,Passenger_9966,13800009966
9967,22,116.5348,39.9204,38,8831aa4613fffff,,8a31aa46120ffff,8b31aa46120bfff,8c31aa46120b3ff,8931aa46123ffff,Passenger_9967,13800009967
9968,22,116.3836,39.8893,76,8831aa42a1fffff,,8a31aa42a0f7fff,8b31aa42a0f4fff,8c31aa42a0f43ff,8931aa42a0fffff,Passenger_9968,13800009968
9969,22,116.6857,39.8693,8,8831aa7011fffff,,8a31aa7010affff,8b31aa7010acfff,8c31aa7010ac3ff,8931aa7010bffff,Passenger_9969,13800009969
9970,22,116.2161,40.2214,4,8831aad88dfffff,,8a31aad88d5ffff,8b31aad88d5efff,8c31aad88d5e3ff,8931aad88d7ffff,Passenger_9970,13800009970
9971,22,116.5961,39.9991,21,8831aa0847fffff,,8a31aa0846a7fff,8b31aa0846a3fff,8c31aa0846a33ff,8931aa0846bffff,Passenger_9971,13800009971
9972,22,116.4872,39.9997,33,8831aa56a7fffff,,8a31aa54c9b7fff,8b31aa54c9b2fff,8c31aa54c9b21ff,8931aa54c9bffff,Passenger_9972,13800009972
9973,22,116.7093,40.3318,44,8831aa8d51fffff,,8a31aa8d51a7fff,8b31aa8d51a1fff,8c31aa8d51a15ff,8931aa8d51bffff,Passenger_9973,13800009973
9974,22,116.3268,40.0388,56,8831aa52c7fffff,,8a31aa52c7a7fff,8b31aa52c7a2fff,8c31aa52c7a2dff,8931aa52c7bffff,Passenger_9974,13800009974
9975,22,116.3399,39.825,6,8831aa418dfffff,,8a31aa418c17fff,8b31aa418c16fff,8c31aa418c163ff,8931aa418c3ffff,Passenger_9975,13800009975
9976,22,116.6187,39.8429,4,8831aa710bfffff,,8a31aa710a37fff,8b31aa710a36fff,8c31aa710a36bff,8931aa710a3ffff,Passenger_9976,13800009976
9977,22,116.4141,40.0041,62,8831aa5717fffff,,8a31aa57171ffff,8b31aa5717adfff,8c31aa5717adbff,8931aa57173ffff,Passenger_9977,13800009977
9978,22,116.6103,40.2667,8,8831aa1351fffff,,8a31aa135177fff,8b31aa135171fff,8c31aa1351713ff,8931aa13517ffff,Passenger_9978,13800009978
9979,22,116.5698,40.0586,20,8831aa1991fffff,,8a31aa19919ffff,8b31aa199199fff,8c31aa1991991ff,8931aa1991bffff,Passenger_9979,13800009979
9980,22,116.685,40.1004,8,8831aa0067fffff,,8a31aa0066e7fff,8b31aa0066e6fff,8c31aa0066e29ff,8931aa0066fffff,Passenger_9980,13800009980
9981,22,116.3239,39.764,26,8831aa48dbfffff,,8a31aa48db67fff,8b31aa48db64fff,8c31aa48db65dff,8931aa48db7ffff,Passenger_9981,13800009981
9982,22,116.3451,40.0768,142,8831aacd03fffff,,8a31aacd020ffff,8b31aacd020dfff,8c31aacd020d5ff,8931aacd023ffff,Passenger_9982,13800009982
9983,22,117.1197,40.1408,10,8831aa3749fffff,,8a31aa37488ffff,8b31aa374889fff,8c31aa3748895ff,8931aa3748bffff,Passenger_9983,13800009983
9984,22,116.6472,39.8988,40,8831aa7227fffff,,8a31aa722627fff,8b31aa722635fff,8c31aa722635bff,8931aa72263ffff,Passenger_9984,13800009984
9985,22,116.3226,39.9976,8,8831aa50cdfffff,,8a31aa50cdaffff,8b31aa50cdacfff,8c31aa50cdac1ff,8931aa50cdbffff,Passenger_9985,13800009985
9986,23,116.3528,40.0719,5,8831aacd15fffff,,8a31aacd14c7fff,8b31aacd14c0fff,8c31aacd14c01ff,8931aacd14fffff,Passenger_9986,13800009986
9987,23,116.3338,40.0584,4,8831aacd35fffff,,8a31aacd35a7fff,8b31aacd35a0fff,8c31aacd35a07ff,8931aacd35bffff,Passenger_9987,13800009987
9988,23,116.706,39.9241,38,8831aa72c1fffff,,8a31aa72c107fff,8b31aa72c100fff,8c31aa72c1009ff,8931aa72c13ffff,Passenger_9988,13800009988
9989,23,116.2936,40.214,4,8831aac151fffff,,8a31aac150cffff,8b31aac150c9fff,8c31aac150c9dff,8931aac150fffff,Passenger_9989,13800009989
9990,23,116.3553,39.8775,26,8831aa400bfffff,,8a31aa400ae7fff,8b31aa400aeefff,8c31aa400aeedff,8931aa400afffff,Passenger_9990,13800009990
9991,23,116.6978,40.3693,6,8831aa8f09fffff,,8a31aa8f08cffff,8b31aa8f08cbfff,8c31aa8f08cb3ff,8931aa8f08fffff,Passenger_9991,13800009991
9992,23,116.3319,39.8919,40,8831aa404dfffff,,8a31aa404cc7fff,8b31aa404cc5fff,8c31aa404cc53ff,8931aa404cfffff,Passenger_9992,13800009992
9993,23,116.5564,39.7913,9,8831aa7a2bfffff,,8a31aa7a2a57fff,8b31aa7a2a56fff,8c31aa7a2a563ff,8931aa7a2a7ffff,Passenger_9993,13800009993
9994,23,116.3432,40.0771,96,8831aacd03fffff,,8a31aacd0237fff,8b31aacd0231fff,8c31aacd02317ff,8931aacd023ffff,Passenger_9994,13800009994
9995,23,116.3441,40.0531,16,8831aacd37fffff,,8a31aacd36affff,8b31aacd36a8fff,8c31aacd36a83ff,8931aacd36bffff,Passenger_9995,13800009995
9996,23,116.6219,40.0485,4,8831aa0a19fffff,,8a31aa0a1997fff,8b31aa0a1990fff,8c31aa0a19903ff,8931aa0a19bffff,Passenger_9996,13800009996
9997,23,116.8218,40.3623,5,8831aabb6dfffff,,8a31aabb6c97fff,8b31aabb6c90fff,8c31aabb6c939ff,8931aabb6cbffff,Passenger_9997,13800009997
9998,23,116.3488,39.9133,45,8831aa4239fffff,,8a31aa4238b7fff,8b31aa4238b3fff,8c31aa4238b35ff,8931aa4238bffff,Passenger_9998,13800009998
9999,23,116.6744,39.9188,9,8831aa7215fffff,,8a31aa721517fff,8b31aa721516fff,8c31aa7215165ff,8931aa72153ffff,Passenger_9999,13800009999
10000,23,116.5398,40.0475,4,8831aa19abfffff,,8a31aa19ab87fff,8b31aa19ab83fff,8c31aa19ab83bff,8931aa19abbffff,Passenger_10000,138000010000
10001,23,116.2854,39.9193,104,8831aa4349fffff,,8a31aa434947fff,8b31aa434944fff,8c31aa4349449ff,8931aa43497ffff,Passenger_10001,138000010001
10002,23,116.37,39.8924,61,8831aa4053fffff,,8a31aa405367fff,8b31aa405366fff,8c31aa405366bff,8931aa40537ffff,Passenger_10002,138000010002
10003,23,116.1673,39.9332,13,8831aa5a6bfffff,,8a31aa5a6b1ffff,8b31aa5a6b1afff,8c31aa5a6b1abff,8931aa5a6b3ffff,Passenger_10003,138000010003
10004,23,116.3875,39.9748,14,8831aa5541fffff,,8a31aa5540e7fff,8b31aa5540e6fff,8c31aa5540e67ff,8931aa5540fffff,Passenger_10004,138000010004
10005,23,116.6367,39.8819,24,8831aa7317fffff,,8a31aa731667fff,8b31aa731663fff,8c31aa731663dff,8931aa73167ffff,Passenger_10005,138000010005
10006,23,116.238,39.8959,4,8831aa5abdfffff,,8a31aa5abd1ffff,8b31aa5abd1bfff,8c31aa5abd1b5ff,8931aa5abd3ffff,Passenger_10006,138000010006
10007,23,116.5962,40.085,86,8831aa18abfffff,,8a31aa18ab67fff,8b31aa18ab64fff,8c31aa18ab643ff,8931aa18ab7ffff,Passenger_10007,138000010007
10008,23,116.1183,39.9649,10,88318525cdfffff,,8a318525cc6ffff,8b318525cc69fff,8c318525cc69dff,89318525cc7ffff,Passenger_10008,138000010008
10009,23,116.2995,39.8788,4,8831aa4339fffff,,8a31aa433127fff,8b31aa433124fff,8c31aa4331249ff,8931aa4338bffff,Passenger_10009,138000010009
10010,23,116.4124,39.9923,20,8831aa5733fffff,,8a31aa573267fff,8b31aa573265fff,8c31aa5732659ff,8931aa57327ffff,Passenger_10010,138000010010
10011,23,116.4205,39.9472,4,8831aa55edfffff,,8a31aa55ed47fff,8b31aa55ed44fff,8c31aa55ed44dff,8931aa55ed7ffff,Passenger_10011,138000010011
10012,23,116.4541,39.8516,20,8831aa4543fffff,,8a31aa4542c7fff,8b31aa4542c6fff,8c31aa4542c69ff,8931aa4542fffff,Passenger_10012,138000010012
10013,23,116.3062,40.1603,6,8831aac1a5fffff,,8a31aac1a587fff,8b31aac1a581fff,8c31aac1a5815ff,8931aac1a5bffff,Passenger_10013,138000010013
10014,23,116.3268,40.0205,30,8831aa52a9fffff,,8a31aa52a94ffff,8b31aa52a94efff,8c31aa52a94e3ff,8931aa52a97ffff,Passenger_10014,138000010014
10015,23,116.2917,39.896,40,8831aa4309fffff,,8a31aa4308d7fff,8b31aa4308d6fff,8c31aa4308d67ff,8931aa4308fffff,Passenger_10015,138000010015
10016,23,116.5013,39.8994,12,8831aa4635fffff,,8a31aa463497fff,8b31aa463495fff,8c31aa4634959ff,8931aa4634bffff,Passenger_10016,138000010016
10017,23,116.3488,39.9718,56,8831aa5083fffff,,8a31aa5082f7fff,8b31aa5082f2fff,8c31aa5082f27ff,8931aa5082fffff,Passenger_10017,138000010017
10018,23,116.7123,39.9338,6,8831aa0d35fffff,,8a31aa0d358ffff,8b31aa0d358dfff,8c31aa0d358d9ff,8931aa0d35bffff,Passenger_10018,138000010018
10019,23,116.6427,40.3216,150,8831aa8887fffff,,8a31aa88868ffff,8b31aa88868efff,8c31aa88868e7ff,8931aa8886bffff,Passenger_10019,138000010019
10020,23,116.4989,40.1369,8,8831aa1b0bfffff,,8a31aa1b0b27fff,8b31aa1b0b35fff,8c31aa1b0b35bff,8931aa1b0b3ffff,Passenger_10020,138000010020
10021,23,116.3144,39.8716,30,8831aa4065fffff,,8a31aa406517fff,8b31aa406511fff,8c31aa406511dff,8931aa40653ffff,Passenger_10021,138000010021
10022,23,116.4837,39.8662,21,8831aa4467fffff,,8a31aa44662ffff,8b31aa44662afff,8c31aa44662adff,8931aa44663ffff,Passenger_10022,138000010022
10023,23,116.4501,39.9109,5,8831aa474bfffff,,8a31aa474aaffff,8b31aa474aadfff,8c31aa474aad3ff,8931aa474a3ffff,Passenger_10023,138000010023
10024,23,116.6314,40.3075,22,8831aa88a7fffff,,8a31aa88a677fff,8b31aa88a672fff,8c31aa88a6727ff,8931aa88a67ffff,Passenger_10024,138000010024
10025,23,116.3811,39.897,4,8831aa42a9fffff,,8a31aa42a8a7fff,8b31aa42a8a0fff,8c31aa42a8a03ff,8931aa42a8bffff,Passenger_10025,138000010025
10026,23,116.3982,39.9126,86,8831aa4289fffff,,8a31aa4288c7fff,8b31aa4288c2fff,8c31aa4288c2dff,8931aa4288fffff,Passenger_10026,138000010026
10027,23,116.4576,40.0016,17,8831aa5457fffff,,8a31aa545797fff,8b31aa545791fff,8c31aa5457917ff,8931aa5457bffff,Passenger_10027,138000010027
10028,23,116.6406,40.1108,5,8831aa0321fffff,,8a31aa03215ffff,8b31aa03215bfff,8c31aa03215b5ff,8931aa03207ffff,Passenger_10028,138000010028
10029,23,116.3494,39.9823,42,8831aa508bfffff,,8a31aa508a2ffff,8b31aa508a28fff,8c31aa508a2e3ff,8931aa508a3ffff,Passenger_10029,138000010029
10030,23,116.329,39.9118,20,8831aa4221fffff,,8a31aa42212ffff,8b31aa42212efff,8c31aa42212e3ff,8931aa42213ffff,Passenger_10030,138000010030
10031,23,116.527,39.9295,57,8831aa4619fffff,,8a31aa4618e7fff,8b31aa4618e1fff,8c31aa4618e17ff,8931aa4618fffff,Passenger_10031,138000010031
10032,23,116.2598,39.9222,10,8831aa5ad3fffff,,8a31aa5ad2affff,8b31aa5ad2a9fff,8c31aa5ad2a91ff,8931aa5ad2bffff,Passenger_10032,138000010032
10033,23,116.3813,40.0912,5,8831aacc23fffff,,8a31aacc22f7fff,8b31aacc22f3fff,8c31aacc22f31ff,8931aacc22fffff,Passenger_10033,138000010033
10034,23,116.2972,40.0867,6,8831aac8bbfffff,,8a31aac8bb0ffff,8b31aac8bb0efff,8c31aac8bb0e7ff,8931aac8bb3ffff,Passenger_10034,138000010034
10035,23,116.7854,39.8621,10,8831aa7559fffff,,8a31aa75590ffff,8b31aa75590dfff,8c31aa75590d7ff,8931aa75593ffff,Passenger_10035,138000010035
10036,23,116.4208,40.0909,14,8831aacce7fffff,,8a31aacce777fff,8b31aacce771fff,8c31aacce7717ff,8931aacce77ffff,Passenger_10036,138000010036
10037,23,116.1529,39.7563,10,88318194d1fffff,,8a318194d18ffff,8b318194d18efff,8c318194d18ebff,89318194d1bffff,Passenger_10037,138000010037
10038,23,116.3262,40.0812,49,8831aacd0dfffff,,8a31aacd0d8ffff,8b31aacd0d8bfff,8c31aacd0d8b5ff,8931aacd0dbffff,Passenger_10038,138000010038
10039,23,116.4352,39.8516,310,8831aa4545fffff,,8a31aa454587fff,8b31aa454580fff,8c31aa4545801ff,8931aa4545bffff,Passenger_10039,138000010039
10040,23,116.6566,39.9226,64,8831aa720dfffff,,8a31aa720ceffff,8b31aa720cebfff,8c31aa720ceb1ff,8931aa720cfffff,Passenger_10040,138000010040
10041,23,116.865,40.387,142,8831aa85b7fffff,,8a31aabb59b7fff,8b31aabb59b0fff,8c31aabb59b05ff,8931aabb59bffff,Passenger_10041,138000010041
10042,23,116.4977,40.0114,5,8831aa56bdfffff,,8a31aa56bc17fff,8b31aa56bc14fff,8c31aa56bc141ff,8931aa56bc3ffff,Passenger_10042,138000010042
10043,23,115.9912,39.6963,4,883181820bfffff,,8a3181820b0ffff,8b3181820b0efff,8c3181820b0e9ff,893181820b3ffff,Passenger_10043,138000010043
10044,23,116.663,39.9008,13,8831aa7235fffff,,8a31aa723427fff,8b31aa723423fff,8c31aa7234237ff,8931aa72343ffff,Passenger_10044,138000010044
10045,23,116.5018,40.0481,8,8831aa56ddfffff,,8a31aa56ca4ffff,8b31aa56ca4dfff,8c31aa56ca4d7ff,8931aa56ca7ffff,Passenger_10045,138000010045
10046,23,116.6457,39.9327,20,8831aa7245fffff,,8a31aa7244affff,8b31aa7244a9fff,8c31aa7244a91ff,8931aa7244bffff,Passenger_10046,138000010046
10047,23,116.4742,39.9636,4,8831aa55dbfffff,,8a31aa55da47fff,8b31aa55da45fff,8c31aa55da443ff,8931aa55da7ffff,Passenger_10047,138000010047
10048,23,116.4118,39.8439,9,8831aa40bbfffff,,8a31aa40bb97fff,8b31aa40bb90fff,8c31aa40bb901ff,8931aa40bbbffff,Passenger_10048,138000010048
10049,23,116.3082,39.9595,5,8831aa51d1fffff,,8a31aa51d04ffff,8b31aa51d04afff,8c31aa51d04a9ff,8931aa51d07ffff,Passenger_10049,138000010049
10050,23,116.4466,39.9331,141,8831aa5587fffff,,8a31aa55879ffff,8b31aa55879bfff,8c31aa55879b9ff,8931aa5587bffff,Passenger_10050,138000010050
10051,23,116.373,39.9958,5,8831aa572dfffff,,8a31aa572c57fff,8b31aa572c55fff,8c31aa572c55dff,8931aa572c7ffff,Passenger_10051,138000010051
10052,23,116.4071,40.115,6,8831aacc1dfffff,,8a31aacc1c4ffff,8b31aacc1c48fff,8c31aacc1c489ff,8931aacc1c7ffff,Passenger_10052,138000010052
10053,23,116.4652,39.9386,398,8831aa5595fffff,,8a31aa559557fff,8b31aa559554fff,8c31aa5595545ff,8931aa55957ffff,Passenger_10053,138000010053
10054,23,116.9677,40.4072,5,8831aab137fffff,,8a31aab1372ffff,8b31aab13776fff,8c31aab13776dff,8931aab1373ffff,Passenger_10054,138000010054
10055,23,116.4028,39.9645,37,8831aa550bfffff,,8a31aa550a07fff,8b31aa550a05fff,8c31aa550a05dff,8931aa550a3ffff,Passenger_10055,138000010055
10056,23,116.6953,39.9086,48,8831aa72ebfffff,,8a31aa72eb97fff,8b31aa72e165fff,8c31aa72e165bff,8931aa72e17ffff,Passenger_10056,138000010056
10057,23,116.8435,40.3945,16,8831aa85a3fffff,,8a31aa85a387fff,8b31aa85a381fff,8c31aa85a3811ff,8931aa85a3bffff,Passenger_10057,138000010057
10058,23,116.3548,39.9559,10,8831aa50b3fffff,,8a31aa50b2a7fff,8b31aa50b2a6fff,8c31aa50b2a69ff,8931aa50b2bffff,Passenger_10058,138000010058
10059,23,116.4252,39.9556,149,8831aa5513fffff,,8a31aa551217fff,8b31aa55121efff,8c31aa5512117ff,8931aa55123ffff,Passenger_10059,138000010059
10060,23,116.6344,39.991,5,8831aa0813fffff,,8a31aa081337fff,8b31aa081331fff,8c31aa0813311ff,8931aa08133ffff,Passenger_10060,138000010060
10061,23,116.3356,39.9698,16,8831aa5085fffff,,8a31aa5084c7fff,8b31aa5084c1fff,8c31aa5084c19ff,8931aa5084fffff,Passenger_10061,138000010061
10062,23,116.3616,39.9773,8,8831aa5091fffff,,8a31aa5091affff,8b31aa5091a8fff,8c31aa5091ae3ff,8931aa5091bffff,Passenger_10062,138000010062
10063,23,116.463,39.8784,12,8831aa473bfffff,,8a31aa473bb7fff,8b31aa473bb0fff,8c31aa473bb07ff,8931aa473bbffff,Passenger_10063,138000010063
10064,23,116.6457,40.1633,5,8831aa11abfffff,,8a31aa11aacffff,8b31aa11aaccfff,8c31aa11aacc7ff,8931aa11aafffff,Passenger_10064,138000010064
10065,23,116.7738,40.3345,5,8831aa8cedfffff,,8a31aa8ced77fff,8b31aa8ced54fff,8c31aa8ced549ff,8931aa8ced7ffff,Passenger_10065,138000010065
10066,23,116.4423,39.9559,21,8831aa55c1fffff,,8a31aa55c0c7fff,8b31aa55c0c3fff,8c31aa55c0c33ff,8931aa55c0fffff,Passenger_10066,138000010066
10067,23,116.3707,39.9563,76,8831aa5561fffff,,8a31aa55609ffff,8b31aa55609dfff,8c31aa55609d5ff,8931aa5560bffff,Passenger_10067,138000010067
10068,23,116.5341,39.8318,10,8831aa44a5fffff,,8a31aa44a4b7fff,8b31aa44a4b4fff,8c31aa44a4b45ff,8931aa44a4bffff,Passenger_10068,138000010068
10069,23,116.6568,40.1375,50,8831aa0355fffff,,8a31aa03559ffff,8b31aa03559bfff,8c31aa03559b1ff,8931aa0355bffff,Passenger_10069,138000010069
10070,23,116.6676,39.8898,74,8831aa705dfffff,,8a31aa705d9ffff,8b31aa705d9cfff,8c31aa705d9cbff,8931aa705dbffff,Passenger_10070,138000010070
10071,23,116.2722,39.9371,58,8831aa51e3fffff,,8a31aa51e29ffff,8b31aa51e29afff,8c31aa51e29adff,8931aa51e2bffff,Passenger_10071,138000010071
10072,23,116.6586,40.18,6,8831aa118bfffff,,8a31aa118ac7fff,8b31aa118ad5fff,8c31aa118ac2dff,8931aa118afffff,Passenger_10072,138000010072
10073,23,116.6693,40.3628,30,8831aa8f61fffff,,8a31aa8f6097fff,8b31aa8f6094fff,8c31aa8f60941ff,8931aa8f60bffff,Passenger_10073,138000010073
10074,23,116.1813,39.9324,37,8831aa5a09fffff,,8a31aa5a08b7fff,8b31aa5a08b1fff,8c31aa5a08b1bff,8931aa5a08bffff,Passenger_10074,138000010074
10075,23,116.4474,39.923,85,8831aa55a3fffff,,8a31aa55a26ffff,8b31aa55a269fff,8c31aa55a269bff,8931aa55a27ffff,Passenger_10075,138000010075
10076,23,116.7026,39.8777,29,8831aa72a7fffff,,8a31aa72a6c7fff,8b31aa72a6c0fff,8c31aa72a6c07ff,8931aa72a6fffff,Passenger_10076,138000010076
10077,23,116.4661,39.9103,144,8831aa4751fffff,,8a31aa47512ffff,8b31aa47512bfff,8c31aa4751295ff,8931aa47513ffff,Passenger_10077,138000010077
10078,23,116.5554,40.1143,6,8831aa180bfffff,,8a31aa180ae7fff,8b31aa180ae6fff,8c31aa180ae67ff,8931aa180afffff,Passenger_10078,138000010078
10079,23,116.2401,40.2286,34,8831aad8d7fffff,,8a31aad8d667fff,8b31aad8d664fff,8c31aad8d664bff,8931aad8d67ffff,Passenger_10079,138000010079
10080,23,116.3847,39.913,434,8831aa42ebfffff,,8a31aa42ea77fff,8b31aa42ea73fff,8c31aa42ea731ff,8931aa42ea7ffff,Passenger_10080,138000010080
10081,23,116.4237,39.9165,184,8831aa4299fffff,,8a31aa429867fff,8b31aa429865fff,8c31aa4298651ff,8931aa42987ffff,Passenger_10081,138000010081
10082,23,116.3773,39.9059,58,8831aa42e1fffff,,8a31aa42e0cffff,8b31aa42e0ccfff,8c31aa42e0ccbff,8931aa42e0fffff,Passenger_10082,138000010082
10083,23,116.3346,39.7956,46,8831aa41a7fffff,,8a31aa4f4d27fff,8b31aa4f4d25fff,8c31aa4f4d25bff,8931aa4f4d3ffff,Passenger_10083,138000010083
10084,23,116.5511,39.9042,10,8831aa4685fffff,,8a31aa468547fff,8b31aa468546fff,8c31aa4685469ff,8931aa46857ffff,Passenger_10084,138000010084
10085,23,116.5631,40.2893,13,8831aac6dbfffff,,8a31aac6db77fff,8b31aac6db70fff,8c31aac6db703ff,8931aac6db7ffff,Passenger_10085,138000010085
10086,23,116.2124,39.8998,4,8831aa5ae7fffff,,8a31aa5ae6b7fff,8b31aa5ae6b2fff,8c31aa5ae6b27ff,8931aa5ae6bffff,Passenger_10086,138000010086
10087,23,116.4408,39.9027,6,8831aa4747fffff,,8a31aa47444ffff,8b31aa474732fff,8c31aa47444d3ff,8931aa47473ffff,Passenger_10087,138000010087
10088,23,115.8274,40.4695,13,883185b149fffff,,8a3185b1486ffff,8b3185b1486afff,8c3185b1486a7ff,893185b1487ffff,Passenger_10088,138000010088
10089,23,116.6616,40.1504,9,8831aa11b7fffff,,8a31aa11b6cffff,8b31aa11b6cbfff,8c31aa11b6cbdff,8931aa11b6fffff,Passenger_10089,138000010089
10090,23,116.4247,39.9832,33,8831aa5467fffff,,8a31aa5466f7fff,8b31aa5466f3fff,8c31aa5466f33ff,8931aa5466fffff,Passenger_10090,138000010090
10091,23,116.6565,40.0885,4,8831aa0143fffff,,8a31aa0142effff,8b31aa0142e8fff,8c31aa0142e8dff,8931aa0142fffff,Passenger_10091,138000010091
10092,23,116.3348,40.1295,38,8831aacf01fffff,,8a31aacf00e7fff,8b31aacf00e5fff,8c31aacf00e0bff,8931aacf00fffff,Passenger_10092,138000010092
10093,23,116.3957,39.9494,17,8831aa5507fffff,,8a31aa5506f7fff,8b31aa5506f3fff,8c31aa5506f35ff,8931aa5506fffff,Passenger_10093,138000010093
10094,23,116.427,39.9304,22,8831aa55adfffff,,8a31aa55ad2ffff,8b31aa55ad28fff,8c31aa55ad281ff,8931aa55ad3ffff,Passenger_10094,138000010094
10095,23,116.3361,39.7559,30,8831aa4f21fffff,,8a31aa4f2037fff,8b31aa4f2034fff,8c31aa4f2034bff,8931aa4f203ffff,Passenger_10095,138000010095
10096,23,116.5412,39.9716,9,8831aa0945fffff,,8a31aa09455ffff,8b31aa09455dfff,8c31aa09455d1ff,8931aa09457ffff,Passenger_10096,138000010096
10097,23,116.2566,40.2272,22,8831aac327fffff,,8a31aac32787fff,8b31aac32785fff,8c31aac327855ff,8931aac327bffff,Passenger_10097,138000010097
10098,23,116.6928,39.9324,12,8831aa0d25fffff,,8a31aa0d24e7fff,8b31aa0d24e0fff,8c31aa0d24e03ff,8931aa0d24fffff,Passenger_10098,138000010098
10099,23,116.4865,39.906,72,8831aa4621fffff,,8a31aa4620a7fff,8b31aa4620a4fff,8c31aa4620a43ff,8931aa4620bffff,Passenger_10099,138000010099
10100,23,116.3562,40.0037,4,8831aa50d9fffff,,8a31aa50d977fff,8b31aa50d973fff,8c31aa50d9707ff,8931aa50d97ffff,Passenger_10100,138000010100
10101,23,116.4023,39.8856,6,8831aa42b5fffff,,8a31aa42b447fff,8b31aa42b443fff,8c31aa42b4437ff,8931aa42b47ffff,Passenger_10101,138000010101
10102,23,116.3305,39.9985,6,8831aa50c9fffff,,8a31aa50c887fff,8b31aa50c883fff,8c31aa50c8837ff,8931aa50c8bffff,Passenger_10102,138000010102
10103,23,116.5482,40.0061,12,8831aa0b05fffff,,8a31aa0b054ffff,8b31aa0b054dfff,8c31aa0b054d7ff,8931aa0b057ffff,Passenger_10103,138000010103
10104,23,116.4846,39.9313,49,8831aa466bfffff,,8a31aa46684ffff,8b31aa46684dfff,8c31aa46684d7ff,8931aa46687ffff,Passenger_10104,138000010104
10105,23,116.2469,39.8652,5,8831aa588bfffff,,8a31aa588b07fff,8b31aa588b02fff,8c31aa588b021ff,8931aa588b3ffff,Passenger_10105,138000010105
10106,23,116.4604,39.8593,9,8831aa455dfffff,,8a31aa455c27fff,8b31aa455c22fff,8c31aa455c227ff,8931aa455c3ffff,Passenger_10106,138000010106
10107,23,116.4311,39.9738,10,8831aa5421fffff,,8a31aa5420affff,8b31aa5420aafff,8c31aa5420aa1ff,8931aa5420bffff,Passenger_10107,138000010107
10108,23,116.2322,40.2052,5,8831aad8b9fffff,,8a31aad8b8cffff,8b31aad8b8ccfff,8c31aad8b8ccdff,8931aad8b8fffff,Passenger_10108,138000010108
10109,23,116.3645,40.0736,50,8831aacd13fffff,,8a31aacd129ffff,8b31aacd129cfff,8c31aacd129c1ff,8931aacd12bffff,Passenger_10109,138000010109
10110,23,116.5266,39.8995,14,8831aa46e5fffff,,8a31aa46e4f7fff,8b31aa46e4f2fff,8c31aa46e4f29ff,8931aa46e4fffff,Passenger_10110,138000010110
10111,23,116.2221,39.9992,8,8831aa532bfffff,,8a31aa532b97fff,8b31aa532b91fff,8c31aa532b911ff,8931aa532bbffff,Passenger_10111,138000010111
10112,23,116.4178,40.051,22,8831aa5669fffff,,8a31aa56699ffff,8b31aa56699cfff,8c31aa56699c1ff,8931aa5669bffff,Passenger_10112,138000010112
10113,23,116.5945,39.9209,21,8831aa09a1fffff,,8a31aa09a0f7fff,8b31aa09a0f1fff,8c31aa09a0f1bff,8931aa09a0fffff,Passenger_10113,138000010113
10114,23,116.3175,39.9146,105,8831aa435bfffff,,8a31aa435a67fff,8b31aa435a61fff,8c31aa435a615ff,8931aa435a7ffff,Passenger_10114,138000010114
10115,23,116.337,40.014,18,8831aa52bdfffff,,8a31aa52bdaffff,8b31aa52bdaafff,8c31aa52bdaabff,8931aa52bdbffff,Passenger_10115,138000010115
10116,23,116.3084,40.0935,10,8831aac893fffff,,8a31aac89397fff,8b31aac89393fff,8c31aac893915ff,8931aac893bffff,Passenger_10116,138000010116
10117,23,116.8395,40.3436,20,8831aabb21fffff,,8a31aabb20affff,8b31aabb20aafff,8c31aabb20aa3ff,8931aabb20bffff,Passenger_10117,138000010117
10118,23,116.2834,40.0087,6,8831aa5043fffff,,8a31aa504387fff,8b31aa504383fff,8c31aa5043833ff,8931aa5043bffff,Passenger_10118,138000010118
10119,23,116.467,39.9948,8,8831aa5411fffff,,8a31aa541117fff,8b31aa541114fff,8c31aa5411149ff,8931aa54113ffff,Passenger_10119,138000010119
10120,23,116.65,39.9138,92,8831aa7229fffff,,8a31aa722867fff,8b31aa722866fff,8c31aa7228645ff,8931aa72287ffff,Passenger_10120,138000010120
